age,gender,daily_social_media_hours,platform_usage,sleep_hours,screen_time_before_sleep,academic_performance,physical_activity,social_interaction_level,stress_level,anxiety_level,addiction_level,sleep_deficit,digital_overload,night_risk,mental_pressure,isolation_score,addiction_impact,lifestyle_imbalance
18,0,3.1,0,6.8,2.0,3.77,1.4,2,1,3,4,1.2000000000000002,5.1,2.4000000000000004,4,10.2,8.0,3.6999999999999997
18,1,3.2,2,5.1,1.2,3.54,1.3,2,6,2,8,2.9000000000000004,4.4,3.4800000000000004,8,8.8,9.6,3.1000000000000005
16,1,3.6,1,6.6,0.7,2.25,1.9,2,4,1,8,1.4000000000000004,4.3,0.9800000000000002,5,8.6,5.6,2.4
13,1,2.2,0,5.8,2.0,3.63,1.9,2,4,4,10,2.2,4.2,4.4,8,8.4,20.0,2.3000000000000003
16,0,6.0,0,4.1,2.4,2.61,1.1,0,1,6,3,3.9000000000000004,8.4,9.360000000000001,7,0.0,7.199999999999999,7.300000000000001
18,0,5.1,2,7.4,1.3,3.5,1.6,0,1,5,5,0.5999999999999996,6.3999999999999995,0.7799999999999996,6,0.0,6.5,4.799999999999999
16,1,1.9,1,7.8,2.1,2.26,0.3,0,7,7,5,0.20000000000000018,4.0,0.4200000000000004,14,0.0,10.5,3.7
19,1,1.5,1,7.3,2.7,2.61,0.9,2,5,7,10,0.7000000000000002,4.2,1.8900000000000006,12,8.4,27.0,3.3000000000000003
16,1,7.4,0,7.2,1.8,2.11,1.4,1,3,7,3,0.7999999999999998,9.200000000000001,1.4399999999999997,10,9.200000000000001,5.4,7.800000000000001
13,1,5.8,2,7.2,1.1,2.69,0.4,2,7,3,7,0.7999999999999998,6.9,0.8799999999999999,10,13.8,7.700000000000001,6.5
13,0,6.5,2,8.3,0.6,3.05,0.3,0,2,7,8,0.0,7.1,0.0,9,0.0,4.8,6.8
13,0,7.9,2,4.1,1.6,2.74,0.9,1,9,3,5,3.9000000000000004,9.5,6.240000000000001,12,9.5,8.0,8.6
17,0,7.3,0,7.8,1.1,2.03,1.1,2,3,10,6,0.20000000000000018,8.4,0.22000000000000022,13,16.8,6.6000000000000005,7.300000000000001
14,1,1.4,0,4.5,1.4,3.17,1.7,0,9,10,9,3.5,2.8,4.8999999999999995,19,0.0,12.6,1.0999999999999999
18,0,2.9,1,8.4,2.6,2.57,1.8,1,4,1,3,0.0,5.5,0.0,5,5.5,7.800000000000001,3.7
16,1,1.7,2,4.9,0.6,3.38,1.1,1,10,4,6,3.0999999999999996,2.3,1.8599999999999997,14,2.3,3.5999999999999996,1.1999999999999997
19,1,4.0,1,7.8,0.6,3.61,1.7,0,2,7,9,0.20000000000000018,4.6,0.1200000000000001,9,0.0,5.3999999999999995,2.8999999999999995
15,1,4.0,0,8.8,1.3,3.59,1.9,1,10,6,10,0.0,5.3,0.0,16,5.3,13.0,3.4
14,0,7.0,1,4.5,1.6,2.83,0.4,1,8,1,7,3.5,8.6,5.6000000000000005,9,8.6,11.200000000000001,8.2
16,0,6.0,0,8.7,1.5,3.76,0.1,1,2,5,4,0.0,7.5,0.0,7,7.5,6.0,7.4
19,1,6.0,1,4.2,0.9,2.41,0.8,1,7,9,9,3.8,6.9,3.42,16,6.9,8.1,6.1000000000000005
17,0,4.1,1,8.6,3.0,2.77,0.1,1,3,6,1,0.0,7.1,0.0,9,7.1,3.0,7.0
18,1,5.3,0,8.2,1.9,3.87,1.9,2,2,9,8,0.0,7.199999999999999,0.0,11,14.399999999999999,15.2,5.299999999999999
13,0,7.9,1,7.2,1.5,2.36,0.2,1,2,6,8,0.7999999999999998,9.4,1.1999999999999997,8,9.4,12.0,9.200000000000001
14,1,1.4,0,7.0,1.8,2.69,0.9,2,10,4,2,1.0,3.2,1.8,14,6.4,3.6,2.3000000000000003
17,1,1.3,0,8.3,1.0,3.95,1.2,1,4,1,1,0.0,2.3,0.0,5,2.3,1.0,1.0999999999999999
16,0,7.5,2,7.8,1.3,2.73,1.5,1,4,5,8,0.20000000000000018,8.8,0.26000000000000023,9,8.8,10.4,7.300000000000001
19,1,6.3,2,5.7,1.4,2.03,1.1,2,4,6,1,2.3,7.699999999999999,3.2199999999999998,10,15.399999999999999,1.4,6.6
17,0,2.2,2,6.5,3.0,2.49,0.2,1,5,8,4,1.5,5.2,4.5,13,5.2,12.0,5.0
17,0,6.3,1,4.0,1.0,2.43,1.2,0,1,10,9,4.0,7.3,4.0,11,0.0,9.0,6.1
13,1,5.9,2,6.6,2.6,3.58,1.6,1,7,7,10,1.4000000000000004,8.5,3.640000000000001,14,8.5,26.0,6.9
13,1,1.3,2,7.8,2.6,3.01,0.3,2,2,9,10,0.20000000000000018,3.9000000000000004,0.5200000000000005,11,7.800000000000001,26.0,3.6000000000000005
15,1,6.5,0,6.2,1.2,3.19,0.0,1,6,5,2,1.7999999999999998,7.7,2.1599999999999997,11,7.7,2.4,7.7
13,0,4.4,1,5.5,2.7,3.17,0.3,2,5,1,5,2.5,7.1000000000000005,6.75,6,14.200000000000001,13.5,6.800000000000001
18,1,4.6,0,4.3,2.9,2.95,0.6,1,7,9,8,3.7,7.5,10.73,16,7.5,23.2,6.9
15,0,4.5,1,7.7,0.9,2.61,1.1,1,9,10,4,0.2999999999999998,5.4,0.26999999999999985,19,5.4,3.6,4.300000000000001
16,1,7.2,0,7.7,2.5,2.56,1.7,0,8,7,6,0.2999999999999998,9.7,0.7499999999999996,15,0.0,15.0,7.999999999999999
17,0,2.9,2,4.5,0.9,3.71,0.1,2,1,6,4,3.5,3.8,3.15,7,7.6,3.6,3.6999999999999997
15,0,7.3,1,4.1,2.1,2.87,0.4,2,10,10,1,3.9000000000000004,9.4,8.190000000000001,20,18.8,2.1,9.0
14,0,6.1,1,5.7,2.0,3.9,1.0,2,8,4,6,2.3,8.1,4.6,12,16.2,12.0,7.1
17,0,7.1,1,5.6,0.6,3.07,1.0,1,1,3,7,2.4000000000000004,7.699999999999999,1.4400000000000002,4,7.699999999999999,4.2,6.699999999999999
17,0,6.7,0,7.9,1.4,3.91,0.4,0,3,3,1,0.09999999999999964,8.1,0.13999999999999949,6,0.0,1.4,7.699999999999999
17,0,2.5,1,4.4,2.0,3.29,0.7,2,4,6,5,3.5999999999999996,4.5,7.199999999999999,10,9.0,10.0,3.8
13,1,6.2,1,8.6,1.8,2.19,0.7,0,8,4,7,0.0,8.0,0.0,12,0.0,12.6,7.3
18,0,7.2,2,7.7,1.2,3.7,0.1,2,6,3,9,0.2999999999999998,8.4,0.35999999999999976,9,16.8,10.799999999999999,8.3
18,0,4.5,1,7.0,2.7,2.89,1.8,0,1,1,2,1.0,7.2,2.7,2,0.0,5.4,5.4
18,0,5.2,0,7.1,1.9,2.87,1.7,1,5,8,6,0.9000000000000004,7.1,1.7100000000000006,13,7.1,11.399999999999999,5.3999999999999995
18,1,5.7,2,8.0,2.5,3.4,0.1,2,5,2,1,0.0,8.2,0.0,7,16.4,2.5,8.1
14,1,4.1,2,5.1,2.0,3.51,0.7,0,2,9,1,2.9000000000000004,6.1,5.800000000000001,11,0.0,2.0,5.3999999999999995
19,1,6.6,2,8.8,0.9,3.84,0.3,0,10,10,6,0.0,7.5,0.0,20,0.0,5.4,7.2
14,0,6.2,2,5.1,1.5,3.85,0.2,0,3,4,10,2.9000000000000004,7.7,4.3500000000000005,7,0.0,15.0,7.5
17,0,3.8,1,8.4,0.9,3.6,1.9,0,1,2,2,0.0,4.7,0.0,3,0.0,1.8,2.8000000000000003
15,0,5.2,1,6.7,3.0,3.18,0.6,2,9,7,9,1.2999999999999998,8.2,3.8999999999999995,16,16.4,27.0,7.6
14,1,1.5,0,6.8,0.8,3.14,0.0,1,4,5,8,1.2000000000000002,2.3,0.9600000000000002,9,2.3,6.4,2.3
13,0,3.3,2,6.4,1.0,2.49,1.0,2,9,2,4,1.5999999999999996,4.3,1.5999999999999996,11,8.6,4.0,3.3
14,0,1.2,0,7.0,2.2,3.83,0.8,2,6,10,5,1.0,3.4000000000000004,2.2,16,6.800000000000001,11.0,2.6000000000000005
14,0,4.7,1,5.1,2.2,2.03,1.1,1,2,10,7,2.9000000000000004,6.9,6.380000000000002,12,6.9,15.400000000000002,5.800000000000001
16,1,2.6,1,5.1,0.9,2.57,1.4,1,8,5,8,2.9000000000000004,3.5,2.6100000000000003,13,3.5,7.2,2.1
15,1,7.3,0,4.4,2.3,2.76,1.8,1,4,6,9,3.5999999999999996,9.6,8.28,10,9.6,20.7,7.8
14,1,2.5,0,5.3,2.4,3.87,1.3,0,10,9,6,2.7,4.9,6.48,19,0.0,14.399999999999999,3.6000000000000005
17,0,3.2,1,6.2,2.2,2.96,1.6,2,8,10,9,1.7999999999999998,5.4,3.96,18,10.8,19.8,3.8000000000000003
17,1,7.6,0,4.9,0.6,2.56,0.8,2,4,1,9,3.0999999999999996,8.2,1.8599999999999997,5,16.4,5.3999999999999995,7.3999999999999995
14,1,5.3,1,6.8,2.9,2.18,0.8,1,10,1,6,1.2000000000000002,8.2,3.4800000000000004,11,8.2,17.4,7.3999999999999995
16,1,1.7,0,4.3,1.4,3.27,1.2,1,10,4,10,3.7,3.0999999999999996,5.18,14,3.0999999999999996,14.0,1.8999999999999997
18,1,1.3,1,5.8,1.3,3.35,1.9,1,9,4,9,2.2,2.6,2.8600000000000003,13,2.6,11.700000000000001,0.7000000000000002
13,0,3.6,2,8.6,2.8,3.28,0.7,0,10,3,5,0.0,6.4,0.0,13,0.0,14.0,5.7
13,1,4.3,0,5.8,0.7,3.15,0.1,1,7,2,1,2.2,5.0,1.54,9,5.0,0.7,4.9
18,0,7.2,2,5.0,1.4,3.65,1.1,2,8,8,4,3.0,8.6,4.199999999999999,16,17.2,5.6,7.5
19,1,1.2,2,5.0,1.5,2.09,0.6,1,5,2,1,3.0,2.7,4.5,7,2.7,1.5,2.1
13,1,2.4,2,8.4,1.6,2.82,1.1,2,1,3,2,0.0,4.0,0.0,4,8.0,3.2,2.9
19,0,7.2,1,6.4,2.9,3.82,1.0,1,5,4,5,1.5999999999999996,10.1,4.639999999999999,9,10.1,14.5,9.1
14,1,2.3,2,8.0,2.5,3.08,1.7,1,5,6,7,0.0,4.8,0.0,11,4.8,17.5,3.0999999999999996
17,1,5.2,1,4.7,2.4,2.77,1.3,0,9,6,9,3.3,7.6,7.919999999999999,15,0.0,21.599999999999998,6.3
15,0,3.0,2,6.6,0.9,2.69,1.8,1,1,2,2,1.4000000000000004,3.9,1.2600000000000005,3,3.9,1.8,2.0999999999999996
17,1,1.8,1,6.9,2.7,2.53,1.7,0,2,2,7,1.0999999999999996,4.5,2.9699999999999993,4,0.0,18.900000000000002,2.8
16,0,6.6,1,6.1,1.7,2.67,1.8,2,10,8,2,1.9000000000000004,8.299999999999999,3.2300000000000004,18,16.599999999999998,3.4,6.499999999999999
13,0,5.2,0,7.4,2.5,3.93,0.8,2,4,4,8,0.5999999999999996,7.7,1.4999999999999991,8,15.4,20.0,6.9
18,0,3.5,0,5.9,1.3,3.68,2.0,1,7,4,10,2.0999999999999996,4.8,2.7299999999999995,11,4.8,13.0,2.8
17,1,7.3,1,5.8,2.9,3.93,0.9,1,6,2,9,2.2,10.2,6.38,8,10.2,26.099999999999998,9.299999999999999
13,0,6.3,1,8.4,1.6,2.03,1.5,1,5,3,9,0.0,7.9,0.0,8,7.9,14.4,6.4
18,1,5.5,0,5.2,1.4,3.24,0.9,1,10,5,7,2.8,6.9,3.9199999999999995,15,6.9,9.799999999999999,6.0
18,0,3.2,1,6.8,2.3,3.16,1.8,2,4,8,5,1.2000000000000002,5.5,2.7600000000000002,12,11.0,11.5,3.7
17,0,2.2,0,7.5,2.2,2.95,1.6,2,9,7,4,0.5,4.4,1.1,16,8.8,8.8,2.8000000000000003
16,1,1.5,2,4.1,1.3,3.67,1.2,0,10,6,6,3.9000000000000004,2.8,5.07,16,0.0,7.800000000000001,1.5999999999999999
17,0,8.0,1,8.1,1.2,2.13,1.0,2,1,8,7,0.0,9.2,0.0,9,18.4,8.4,8.2
19,1,2.3,1,6.9,2.3,2.17,1.6,1,3,6,10,1.0999999999999996,4.6,2.529999999999999,9,4.6,23.0,2.9999999999999996
19,1,6.5,1,6.0,1.5,2.12,1.7,1,8,5,7,2.0,8.0,3.0,13,8.0,10.5,6.3
17,0,7.3,1,6.2,1.0,2.02,0.2,2,1,6,3,1.7999999999999998,8.3,1.7999999999999998,7,16.6,3.0,8.100000000000001
17,0,1.1,0,8.7,2.1,3.01,0.7,1,1,1,3,0.0,3.2,0.0,2,3.2,6.300000000000001,2.5
18,0,5.7,2,6.2,0.5,3.98,1.7,1,7,6,3,1.7999999999999998,6.2,0.8999999999999999,13,6.2,1.5,4.5
19,0,6.0,2,6.0,0.7,3.29,1.4,2,4,5,1,2.0,6.7,1.4,9,13.4,0.7,5.300000000000001
14,1,5.6,1,8.8,0.9,3.03,2.0,2,8,10,3,0.0,6.5,0.0,18,13.0,2.7,4.5
14,1,3.3,1,6.5,0.8,2.54,0.8,2,1,2,3,1.5,4.1,1.2000000000000002,3,8.2,2.4000000000000004,3.3
19,1,5.0,0,9.0,2.4,2.53,0.4,1,7,2,10,0.0,7.4,0.0,9,7.4,24.0,7.0
19,1,7.0,1,8.3,2.1,3.09,1.5,2,9,7,3,0.0,9.1,0.0,16,18.2,6.300000000000001,7.6
13,1,3.4,2,4.5,0.5,3.71,1.0,1,1,10,1,3.5,3.9,1.75,11,3.9,0.5,2.9
16,0,6.8,1,7.2,1.1,2.29,1.9,2,8,5,9,0.7999999999999998,7.9,0.8799999999999999,13,15.8,9.9,6.0
19,1,2.1,2,6.8,2.2,2.33,1.0,1,7,6,7,1.2000000000000002,4.300000000000001,2.6400000000000006,13,4.300000000000001,15.400000000000002,3.3000000000000007
17,0,1.3,1,7.6,0.5,3.92,0.0,0,2,4,2,0.40000000000000036,1.8,0.20000000000000018,6,0.0,1.0,1.8
17,1,8.0,1,4.6,2.6,3.06,0.1,0,9,2,6,3.4000000000000004,10.6,8.840000000000002,11,0.0,15.600000000000001,10.5
18,0,5.5,0,5.5,1.8,2.24,0.0,0,3,4,10,2.5,7.3,4.5,7,0.0,18.0,7.3
14,0,5.7,2,6.4,1.9,3.3,1.3,0,6,8,5,1.5999999999999996,7.6,3.039999999999999,14,0.0,9.5,6.3
15,0,5.2,2,7.5,1.1,3.61,0.1,2,4,6,7,0.5,6.300000000000001,0.55,10,12.600000000000001,7.700000000000001,6.200000000000001
14,0,1.6,2,4.8,2.4,2.97,1.9,2,9,9,10,3.2,4.0,7.68,18,8.0,24.0,2.1
14,1,3.8,0,7.5,0.5,2.18,1.0,1,5,2,2,0.5,4.3,0.25,7,4.3,1.0,3.3
15,1,5.4,1,4.2,1.5,2.72,0.4,0,1,6,5,3.8,6.9,5.699999999999999,7,0.0,7.5,6.5
13,1,1.6,2,4.3,0.6,3.91,2.0,1,5,10,7,3.7,2.2,2.22,15,2.2,4.2,0.20000000000000018
15,0,5.4,2,7.0,1.8,2.54,0.1,2,1,4,4,1.0,7.2,1.8,5,14.4,7.2,7.1000000000000005
19,0,7.4,0,8.3,1.4,3.64,0.4,2,6,9,6,0.0,8.8,0.0,15,17.6,8.399999999999999,8.4
18,1,1.6,2,5.1,2.7,3.57,0.8,0,3,9,7,2.9000000000000004,4.300000000000001,7.830000000000002,12,0.0,18.900000000000002,3.500000000000001
13,0,2.5,1,4.6,1.6,3.22,0.9,1,6,4,3,3.4000000000000004,4.1,5.440000000000001,10,4.1,4.800000000000001,3.1999999999999997
19,0,4.5,2,8.4,2.1,2.62,2.0,2,5,10,5,0.0,6.6,0.0,15,13.2,10.5,4.6
16,1,2.0,0,7.8,2.8,2.1,0.6,1,2,6,8,0.20000000000000018,4.8,0.5600000000000005,8,4.8,22.4,4.2
15,0,6.6,2,9.0,1.5,3.04,1.5,2,4,2,7,0.0,8.1,0.0,6,16.2,10.5,6.6
13,1,7.8,2,7.2,1.3,3.31,0.8,0,9,2,4,0.7999999999999998,9.1,1.0399999999999998,11,0.0,5.2,8.299999999999999
15,0,5.5,2,7.8,1.5,2.79,0.7,0,9,10,7,0.20000000000000018,7.0,0.30000000000000027,19,0.0,10.5,6.3
13,0,2.0,1,8.7,1.9,2.28,1.2,1,7,7,9,0.0,3.9,0.0,14,3.9,17.099999999999998,2.7
18,0,1.8,2,6.1,2.7,2.86,1.1,2,4,2,4,1.9000000000000004,4.5,5.130000000000002,6,9.0,10.8,3.4
15,0,3.5,1,8.0,1.9,3.45,1.5,0,10,4,1,0.0,5.4,0.0,14,0.0,1.9,3.9000000000000004
19,1,4.7,0,8.2,1.2,2.83,1.2,0,5,9,9,0.0,5.9,0.0,14,0.0,10.799999999999999,4.7
16,1,8.0,1,8.1,2.5,2.7,1.7,1,4,5,7,0.0,10.5,0.0,9,10.5,17.5,8.8
15,1,7.9,2,4.1,0.7,2.33,1.2,1,3,8,1,3.9000000000000004,8.6,2.73,11,8.6,0.7,7.3999999999999995
19,1,2.0,2,7.1,0.9,3.26,1.6,0,7,5,9,0.9000000000000004,2.9,0.8100000000000004,12,0.0,8.1,1.2999999999999998
19,1,5.7,1,4.8,2.2,3.66,0.9,2,3,7,5,3.2,7.9,7.040000000000001,10,15.8,11.0,7.0
14,1,5.1,1,6.3,1.6,2.7,0.1,1,7,2,7,1.7000000000000002,6.699999999999999,2.7200000000000006,9,6.699999999999999,11.200000000000001,6.6
13,1,4.0,0,8.3,0.6,3.71,0.1,2,2,6,1,0.0,4.6,0.0,8,9.2,0.6,4.5
16,1,2.1,1,7.7,1.1,2.27,1.1,1,3,2,4,0.2999999999999998,3.2,0.32999999999999985,5,3.2,4.4,2.1
13,1,5.4,1,4.1,2.0,3.82,1.9,1,6,10,8,3.9000000000000004,7.4,7.800000000000001,16,7.4,16.0,5.5
15,0,2.6,0,7.9,1.8,3.91,0.5,1,4,5,6,0.09999999999999964,4.4,0.17999999999999935,9,4.4,10.8,3.9000000000000004
16,0,1.3,1,4.9,2.6,2.89,0.2,2,2,5,2,3.0999999999999996,3.9000000000000004,8.059999999999999,7,7.800000000000001,5.2,3.7
17,1,4.0,0,4.3,1.8,2.17,0.9,0,8,8,3,3.7,5.8,6.66,16,0.0,5.4,4.8999999999999995
15,1,3.6,2,4.3,2.9,2.2,1.0,0,10,9,7,3.7,6.5,10.73,19,0.0,20.3,5.5
18,1,7.7,1,7.3,1.8,3.13,2.0,1,7,9,7,0.7000000000000002,9.5,1.2600000000000005,16,9.5,12.6,7.5
15,1,4.0,2,4.5,1.9,3.22,0.2,1,4,5,3,3.5,5.9,6.6499999999999995,9,5.9,5.699999999999999,5.7
16,1,4.9,1,5.7,1.2,2.07,0.1,1,8,2,1,2.3,6.1000000000000005,2.76,10,6.1000000000000005,1.2,6.000000000000001
13,0,4.4,1,4.3,1.9,3.51,0.9,1,8,4,3,3.7,6.300000000000001,7.03,12,6.300000000000001,5.699999999999999,5.4
15,0,6.6,0,4.9,3.0,2.99,0.9,1,4,8,3,3.0999999999999996,9.6,9.299999999999999,12,9.6,9.0,8.7
13,0,5.8,1,6.1,1.2,3.81,1.8,1,6,10,6,1.9000000000000004,7.0,2.2800000000000002,16,7.0,7.199999999999999,5.2
14,1,1.3,1,8.5,0.9,3.71,0.7,0,3,3,6,0.0,2.2,0.0,6,0.0,5.4,1.5000000000000002
16,1,4.7,0,8.2,2.6,3.05,1.0,1,4,7,2,0.0,7.300000000000001,0.0,11,7.300000000000001,5.2,6.300000000000001
19,0,7.1,2,6.3,0.8,3.66,0.5,0,3,7,7,1.7000000000000002,7.8999999999999995,1.3600000000000003,10,0.0,5.6000000000000005,7.3999999999999995
17,1,8.0,1,8.7,1.5,3.7,2.0,0,10,9,5,0.0,9.5,0.0,19,0.0,7.5,7.5
15,1,6.6,1,8.6,1.5,2.63,1.1,2,1,9,9,0.0,8.1,0.0,10,16.2,13.5,7.0
17,1,6.8,1,4.7,0.6,3.4,0.9,2,3,9,7,3.3,7.3999999999999995,1.9799999999999998,12,14.799999999999999,4.2,6.499999999999999
18,0,4.4,0,5.1,1.4,2.33,0.6,2,2,7,4,2.9000000000000004,5.800000000000001,4.0600000000000005,9,11.600000000000001,5.6,5.200000000000001
13,0,3.5,1,6.8,1.5,2.35,1.8,1,7,3,2,1.2000000000000002,5.0,1.8000000000000003,10,5.0,3.0,3.2
13,1,5.0,0,8.6,0.7,2.99,1.5,2,3,8,3,0.0,5.7,0.0,11,11.4,2.0999999999999996,4.2
15,1,7.6,2,7.9,0.8,3.55,1.9,0,10,8,6,0.09999999999999964,8.4,0.07999999999999972,18,0.0,4.800000000000001,6.5
17,0,5.6,2,6.8,2.0,2.22,1.0,1,6,9,8,1.2000000000000002,7.6,2.4000000000000004,15,7.6,16.0,6.6
15,1,3.5,0,8.8,1.8,3.5,0.8,2,3,6,3,0.0,5.3,0.0,9,10.6,5.4,4.5
14,1,2.8,1,5.0,2.5,3.92,1.8,0,1,3,4,3.0,5.3,7.5,4,0.0,10.0,3.5
14,1,3.1,2,8.8,1.5,3.91,0.6,1,4,9,6,0.0,4.6,0.0,13,4.6,9.0,3.9999999999999996
19,0,3.9,0,7.9,2.1,3.52,0.6,0,3,2,4,0.09999999999999964,6.0,0.20999999999999927,5,0.0,8.4,5.4
14,0,7.8,1,4.3,2.6,3.33,2.0,0,3,7,3,3.7,10.4,9.620000000000001,10,0.0,7.800000000000001,8.4
17,0,4.7,1,4.7,2.4,3.94,0.0,1,10,5,8,3.3,7.1,7.919999999999999,15,7.1,19.2,7.1
17,1,2.4,2,6.0,0.7,3.67,1.5,2,7,9,2,2.0,3.0999999999999996,1.4,16,6.199999999999999,1.4,1.5999999999999996
17,1,1.7,0,8.6,0.9,2.36,1.7,2,9,1,3,0.0,2.6,0.0,10,5.2,2.7,0.9000000000000001
16,0,7.1,2,8.8,1.8,3.99,0.8,2,6,10,8,0.0,8.9,0.0,16,17.8,14.4,8.1
19,1,5.7,2,6.4,0.9,3.57,1.5,0,3,7,2,1.5999999999999996,6.6000000000000005,1.4399999999999997,10,0.0,1.8,5.1000000000000005
17,1,6.6,2,5.2,2.2,2.98,0.8,0,6,8,7,2.8,8.8,6.16,14,0.0,15.400000000000002,8.0
13,1,3.1,2,8.2,1.5,2.45,0.3,2,5,8,6,0.0,4.6,0.0,13,9.2,9.0,4.3
13,1,1.8,1,4.4,0.6,3.48,1.7,1,3,1,10,3.5999999999999996,2.4,2.1599999999999997,4,2.4,6.0,0.7
13,1,3.4,0,8.6,0.8,3.08,0.4,2,7,10,6,0.0,4.2,0.0,17,8.4,4.800000000000001,3.8000000000000003
17,0,2.1,0,7.8,2.1,3.29,1.5,2,8,1,7,0.20000000000000018,4.2,0.4200000000000004,9,8.4,14.700000000000001,2.7
14,1,5.2,0,4.1,2.1,3.07,0.2,1,9,3,8,3.9000000000000004,7.300000000000001,8.190000000000001,12,7.300000000000001,16.8,7.1000000000000005
13,0,2.2,0,7.7,2.1,2.33,1.7,2,2,8,7,0.2999999999999998,4.300000000000001,0.6299999999999997,10,8.600000000000001,14.700000000000001,2.6000000000000005
19,0,4.8,2,6.0,1.5,2.61,1.2,0,2,2,6,2.0,6.3,3.0,4,0.0,9.0,5.1
15,1,5.1,1,4.1,2.8,3.79,0.8,1,9,7,3,3.9000000000000004,7.8999999999999995,10.92,16,7.8999999999999995,8.399999999999999,7.1
15,1,5.4,2,4.2,1.8,2.15,0.3,1,1,10,5,3.8,7.2,6.84,11,7.2,9.0,6.9
16,0,3.1,1,7.9,1.2,2.85,0.7,0,2,2,5,0.09999999999999964,4.3,0.11999999999999957,4,0.0,6.0,3.5999999999999996
18,0,7.5,2,7.5,1.4,3.14,2.0,2,2,9,2,0.5,8.9,0.7,11,17.8,2.8,6.9
19,1,2.5,2,7.1,1.9,2.35,1.1,2,4,4,8,0.9000000000000004,4.4,1.7100000000000006,8,8.8,15.2,3.3000000000000003
17,1,3.9,1,7.1,2.4,3.82,0.8,0,3,6,10,0.9000000000000004,6.3,2.1600000000000006,9,0.0,24.0,5.5
15,1,6.9,1,6.2,0.6,2.37,0.2,2,3,1,4,1.7999999999999998,7.5,1.0799999999999998,4,15.0,2.4,7.3
14,1,5.8,1,5.1,2.6,2.06,1.5,1,7,5,2,2.9000000000000004,8.4,7.540000000000001,12,8.4,5.2,6.9
18,0,3.0,0,4.6,2.0,2.24,1.5,1,10,2,5,3.4000000000000004,5.0,6.800000000000001,12,5.0,10.0,3.5
15,0,7.4,1,8.6,0.9,2.3,0.0,2,1,5,3,0.0,8.3,0.0,6,16.6,2.7,8.3
17,0,7.6,1,7.3,1.9,3.05,1.1,1,10,8,1,0.7000000000000002,9.5,1.3300000000000003,18,9.5,1.9,8.4
16,0,5.6,2,7.9,2.0,3.91,0.6,1,7,3,10,0.09999999999999964,7.6,0.1999999999999993,10,7.6,20.0,7.0
14,0,7.8,2,4.7,2.2,3.53,0.6,2,5,8,2,3.3,10.0,7.26,13,20.0,4.4,9.4
13,1,4.9,1,4.7,2.5,3.92,1.2,2,1,10,8,3.3,7.4,8.25,11,14.8,20.0,6.2
17,1,4.9,1,6.4,2.5,2.64,1.9,1,6,2,10,1.5999999999999996,7.4,3.999999999999999,8,7.4,25.0,5.5
17,1,5.9,0,6.6,1.3,2.11,1.4,2,10,4,9,1.4000000000000004,7.2,1.8200000000000005,14,14.4,11.700000000000001,5.800000000000001
18,1,2.7,1,7.9,1.2,2.75,1.9,1,5,8,3,0.09999999999999964,3.9000000000000004,0.11999999999999957,13,3.9000000000000004,3.5999999999999996,2.0000000000000004
17,0,1.8,2,5.9,1.9,2.89,0.6,2,8,8,5,2.0999999999999996,3.7,3.9899999999999993,16,7.4,9.5,3.1
16,1,3.8,1,6.8,2.4,3.1,1.6,2,6,10,4,1.2000000000000002,6.199999999999999,2.8800000000000003,16,12.399999999999999,9.6,4.6
13,0,5.8,1,6.3,1.1,3.09,0.9,1,8,4,9,1.7000000000000002,6.9,1.8700000000000003,12,6.9,9.9,6.0
18,0,4.1,1,8.0,1.7,2.29,1.4,2,2,1,10,0.0,5.8,0.0,3,11.6,17.0,4.4
13,0,3.5,1,5.1,1.1,2.27,1.8,1,2,5,6,2.9000000000000004,4.6,3.190000000000001,7,4.6,6.6000000000000005,2.8
15,1,4.9,0,5.2,0.7,2.55,0.1,2,10,6,4,2.8,5.6000000000000005,1.9599999999999997,16,11.200000000000001,2.8,5.500000000000001
14,0,7.3,1,7.7,1.4,3.42,0.3,1,6,1,8,0.2999999999999998,8.7,0.4199999999999997,7,8.7,11.2,8.399999999999999
17,1,1.5,2,5.5,1.7,2.93,0.7,2,4,9,9,2.5,3.2,4.25,13,6.4,15.299999999999999,2.5
15,0,4.2,2,6.8,1.4,2.01,1.0,2,6,6,4,1.2000000000000002,5.6,1.6800000000000002,12,11.2,5.6,4.6
14,1,5.2,1,5.5,1.6,3.08,0.5,1,3,8,1,2.5,6.800000000000001,4.0,11,6.800000000000001,1.6,6.300000000000001
19,0,5.6,2,8.1,3.0,2.75,0.7,1,6,3,4,0.0,8.6,0.0,9,8.6,12.0,7.8999999999999995
15,0,7.3,0,5.7,2.9,3.48,1.8,1,2,7,8,2.3,10.2,6.669999999999999,9,10.2,23.2,8.399999999999999
14,1,7.9,1,7.4,2.9,3.01,1.5,2,2,2,1,0.5999999999999996,10.8,1.7399999999999989,4,21.6,2.9,9.3
18,1,6.1,2,5.8,1.8,3.59,0.2,2,2,5,4,2.2,7.8999999999999995,3.9600000000000004,7,15.799999999999999,7.2,7.699999999999999
16,1,2.2,2,5.1,2.3,3.6,1.0,0,4,7,6,2.9000000000000004,4.5,6.67,11,0.0,13.799999999999999,3.5
15,1,2.1,1,4.4,2.1,3.43,1.9,2,6,6,7,3.5999999999999996,4.2,7.56,12,8.4,14.700000000000001,2.3000000000000003
